id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
18328,721,新加坡商安富利股份有限公司台灣分公司,太陽能,2,2023,2023-10-06,"2023-10-06 06:30:50",開陽能源股份有限公司<br/>開陽能源股份有限公司,,1,1,64
26969,5739,新加坡商安富利股份有限公司台灣分公司,生質能,50,2023,2024-02-21,"2024-02-21 06:41:12",上品王食品股份有限公司<br/>石安牧場沼氣發電廠,,1,1,13
