id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
662,187,台灣碳交易股份有限公司,生質能,4,2018,2019-10-29,"2019-10-29 14:36:45",台灣糖業股份有限公司<br/>台灣糖業股份有限公司畜殖事業部大響營第一畜殖場,,1,1,22
1463,29,台灣碳交易股份有限公司,太陽能,2,2020,2020-10-26,"2020-10-26 10:07:03",利佳興業股份有限公司<br/>利佳興業股份有限公司,,1,1,17
11247,39,台灣碳交易股份有限公司,太陽能,1,2022,2023-05-18,"2023-05-18 06:30:49",臺北市政府產業發展局<br/>臺北市政府產業發展局,,1,1,105
