id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
2521,2132,台灣萊雅股份有限公司,太陽能,30,2021,2021-11-04,"2021-11-04 18:46:55",明徽能源股份有限公司<br/>明徽能源股份有限公司,,1,1,35
6112,2132,台灣萊雅股份有限公司,太陽能,30,2022,2022-12-22,"2022-12-22 06:31:19",明徽能源股份有限公司<br/>明徽能源_屋頂二期,,1,1,11
