id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
182,29,財團法人台灣大電力研究試驗中心,太陽能,14,2017,2018-11-27,"2018-11-27 11:55:21",利佳興業股份有限公司<br/>利佳興業股份有限公司,,1,1,12
181,29,財團法人台灣大電力研究試驗中心,太陽能,36,2018,2018-11-26,"2018-11-26 17:26:22",利佳興業股份有限公司<br/>利佳興業股份有限公司,,1,1,13
