id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
11188,103,國泰證券投資信託股份有限公司,太陽能,8,2022,2023-04-26,"2023-04-26 06:30:55",交通部民用航空局臺中航空站<br/>交通部民用航空局臺中航空站,,1,1,117
