id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
18408,321,群翌能源股份有限公司,太陽能,6,2023,2023-10-26,"2023-10-26 06:40:51",高雄市動物保護處<br/>燕巢動物保護關愛園區(行政區),,1,1,51
18407,322,群翌能源股份有限公司,太陽能,7,2023,2023-10-26,"2023-10-26 06:40:52",高雄市動物保護處<br/>燕巢動物保護關愛園區(開放區),,1,1,52
18387,39,群翌能源股份有限公司,太陽能,3,2023,2023-10-14,"2023-10-14 06:41:57","臺北市政府產業發展局<br/>臺北市政府產業發展局 興隆市場",,1,1,62
