id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
3161,65,信義房屋股份有限公司,太陽能,79,2021,2022-03-21,"2022-06-28 11:14:36",國立澎湖科技大學<br/>國立澎湖科技大學,,1,1,111
2784,65,信義房屋股份有限公司,太陽能,261,2021,2022-01-04,"2022-06-28 11:14:54",國立澎湖科技大學<br/>國立澎湖科技大學,,1,1,125
11231,39,信義房屋股份有限公司,太陽能,5,2022,2023-05-27,"2023-05-27 06:30:46","臺北市政府產業發展局<br/>臺北市政府產業發展局 興隆市場",,1,1,93
11248,4464,信義房屋股份有限公司,太陽能,1,2022,2023-05-15,"2023-05-15 14:41:05",裕益汽車股份有限公司<br/>順益一期,,1,1,106
