id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
10207,5673,風睿能源股份有限公司,太陽能,25,2022,2023-04-26,"2023-04-26 06:30:50",永喆環保科技有限公司<br/>永喆樹林一廠,,1,1,118
9968,4464,風睿能源股份有限公司,太陽能,20,2022,2023-03-23,"2023-03-23 11:56:37",裕益汽車股份有限公司<br/>順益一期,,1,1,137
