id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
22027,2084,挪威商挪迪克半導體股份有限公司台灣分公司,生質能,1045,2023,2023-12-04,"2023-12-04 17:46:12",中華紙漿股份有限公司<br/>中華紙漿股份有限公司花蓮廠,,1,1,26
