case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
548,6405,6250,太陽能,1618,聯詠科技股份有限公司,大自然能源電業股份有限公司<br/>佳冬能源股份有限公司(佳冬第一期太陽光電發電廠),佳冬第一期太陽光電發電廠,佳冬能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6250"" data-year=""2023"" data-case=""548"" data-buyer=""6405""><i class=""icon search""></i>詳情</button>",145
548,6405,6250,太陽能,527,聯詠科技股份有限公司,大自然能源電業股份有限公司<br/>佳冬能源股份有限公司(佳冬第一期太陽光電發電廠),佳冬第一期太陽光電發電廠,佳冬能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6250"" data-year=""2024"" data-case=""548"" data-buyer=""6405""><i class=""icon search""></i>詳情</button>",162
710,7026,6250,太陽能,112,宏匯新北股份有限公司,大自然能源電業股份有限公司<br/>恆升能源有限公司(嘉義義竹-1881.6KW),嘉義義竹-1881.6KW,恆升能源有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6250"" data-year=""2024"" data-case=""710"" data-buyer=""7026""><i class=""icon search""></i>詳情</button>",163
710,6405,6250,太陽能,279,聯詠科技股份有限公司,大自然能源電業股份有限公司<br/>恆升能源有限公司(嘉義義竹-1881.6KW),嘉義義竹-1881.6KW,恆升能源有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6250"" data-year=""2024"" data-case=""710"" data-buyer=""6405""><i class=""icon search""></i>詳情</button>",164
