case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
380,7664,5425,太陽能,151,兆豐票券金融股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""380"" data-buyer=""7664""><i class=""icon search""></i>詳情</button>",134
380,7685,5425,太陽能,151,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""380"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",135
380,183,5425,太陽能,69,兆豐金融控股股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""380"" data-buyer=""183""><i class=""icon search""></i>詳情</button>",136
380,2342,5425,太陽能,925,合作金庫商業銀行,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""380"" data-buyer=""2342""><i class=""icon search""></i>詳情</button>",137
381,5864,5425,太陽能,542,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""381"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",138
381,7685,5425,太陽能,175,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""381"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",139
381,5022,5425,太陽能,1233,台灣茂矽電子股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""381"" data-buyer=""5022""><i class=""icon search""></i>詳情</button>",140
602,5864,5425,太陽能,39,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-鹿昇段748-1、749地號),彰化縣汙染農地太陽光電系統-鹿昇段748-1、749地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""602"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",141
604,5864,5425,太陽能,36,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-振興段2209、2210地號),彰化縣汙染農地太陽光電系統-振興段2209、2210地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""604"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",142
608,5864,5425,太陽能,28,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-鹿崙段554地號),彰化縣汙染農地太陽光電系統-鹿崙段554地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""608"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",143
614,7685,5425,太陽能,150,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""614"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",144
380,7664,5425,太陽能,199,兆豐票券金融股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""380"" data-buyer=""7664""><i class=""icon search""></i>詳情</button>",145
380,7685,5425,太陽能,4,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""380"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",146
380,183,5425,太陽能,49,兆豐金融控股股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""380"" data-buyer=""183""><i class=""icon search""></i>詳情</button>",147
380,2342,5425,太陽能,220,合作金庫商業銀行,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""380"" data-buyer=""2342""><i class=""icon search""></i>詳情</button>",148
380,2104,5425,太陽能,60,葡萄王生技股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""380"" data-buyer=""2104""><i class=""icon search""></i>詳情</button>",149
381,5864,5425,太陽能,59,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""381"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",150
381,7685,5425,太陽能,210,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""381"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",151
381,183,5425,太陽能,72,兆豐金融控股股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""381"" data-buyer=""183""><i class=""icon search""></i>詳情</button>",152
381,5022,5425,太陽能,123,台灣茂矽電子股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""381"" data-buyer=""5022""><i class=""icon search""></i>詳情</button>",153
381,2342,5425,太陽能,115,合作金庫商業銀行,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""381"" data-buyer=""2342""><i class=""icon search""></i>詳情</button>",154
602,5864,5425,太陽能,103,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-鹿昇段748-1、749地號),彰化縣汙染農地太陽光電系統-鹿昇段748-1、749地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""602"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",155
603,8148,5425,太陽能,9,兆豐產物保險股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-振興段973地號),彰化縣汙染農地太陽光電系統-振興段973地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""603"" data-buyer=""8148""><i class=""icon search""></i>詳情</button>",156
604,5864,5425,太陽能,98,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-振興段2209、2210地號),彰化縣汙染農地太陽光電系統-振興段2209、2210地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""604"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",157
607,8148,5425,太陽能,36,兆豐產物保險股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-振興段783、784地號),彰化縣汙染農地太陽光電系統-振興段783、784地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""607"" data-buyer=""8148""><i class=""icon search""></i>詳情</button>",158
608,5864,5425,太陽能,74,兆豐國際商業銀行股份有限公司,大同智能股份有限公司<br/>智新能源股份有限公司(彰化縣汙染農地太陽光電系統-鹿崙段554地號),彰化縣汙染農地太陽光電系統-鹿崙段554地號,智新能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""608"" data-buyer=""5864""><i class=""icon search""></i>詳情</button>",159
614,8148,5425,太陽能,108,兆豐產物保險股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""614"" data-buyer=""8148""><i class=""icon search""></i>詳情</button>",160
614,7685,5425,太陽能,161,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""614"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",161
