case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
166,2133,2202,風力能,5279,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場一),安威風場一,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2021"" data-case=""166"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",8
167,2133,2202,風力能,6661,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場二),安威風場二,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2021"" data-case=""167"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",9
168,2133,2202,風力能,4151,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場三),安威風場三,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2021"" data-case=""168"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",10
169,2133,2202,風力能,5277,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場四),安威風場四,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2021"" data-case=""169"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",11
170,2133,2202,風力能,6572,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場五),安威風場五,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2021"" data-case=""170"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",12
166,2133,2202,風力能,4371,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場一),安威風場一,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2022"" data-case=""166"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",49
167,2133,2202,風力能,6644,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場二),安威風場二,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2022"" data-case=""167"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",50
168,2133,2202,風力能,1034,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場三),安威風場三,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2022"" data-case=""168"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",51
169,2133,2202,風力能,5226,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場四),安威風場四,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2022"" data-case=""169"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",52
170,2133,2202,風力能,5974,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場五),安威風場五,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2022"" data-case=""170"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",53
166,2133,2202,風力能,4280,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場一),安威風場一,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2023"" data-case=""166"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",239
167,2133,2202,風力能,5529,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場二),安威風場二,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2023"" data-case=""167"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",240
168,2133,2202,風力能,952,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場三),安威風場三,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2023"" data-case=""168"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",241
169,2133,2202,風力能,4468,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場四),安威風場四,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2023"" data-case=""169"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",242
170,2133,2202,風力能,5576,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場五),安威風場五,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2023"" data-case=""170"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",243
166,2133,2202,風力能,1692,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場一),安威風場一,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2024"" data-case=""166"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",257
167,2133,2202,風力能,2823,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場二),安威風場二,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2024"" data-case=""167"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",258
168,2133,2202,風力能,2255,台灣積體電路製造股份有限公司,安威風力發電股份有限公司<br/>(安威風場三),安威風場三,安威風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2202"" data-year=""2024"" data-case=""168"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",259
