case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
187,5542,2363,太陽能,9,泓德能源科技股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2022"" data-case=""187"" data-buyer=""5542""><i class=""icon search""></i>詳情</button>",103
187,4307,2363,太陽能,129,玉山商業銀行股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2022"" data-case=""187"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",104
172,1461,2363,太陽能,1484,台灣固網股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-YL南波萬),星星電力-YL南波萬,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2023"" data-case=""172"" data-buyer=""1461""><i class=""icon search""></i>詳情</button>",374
187,5544,2363,太陽能,37,太登太陽能股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2023"" data-case=""187"" data-buyer=""5544""><i class=""icon search""></i>詳情</button>",375
187,445,2363,太陽能,78,永佳環球有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2023"" data-case=""187"" data-buyer=""445""><i class=""icon search""></i>詳情</button>",376
187,5542,2363,太陽能,115,泓德能源科技股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2023"" data-case=""187"" data-buyer=""5542""><i class=""icon search""></i>詳情</button>",377
187,4307,2363,太陽能,153,玉山商業銀行股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2023"" data-case=""187"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",378
172,1461,2363,太陽能,312,台灣固網股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-YL南波萬),星星電力-YL南波萬,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2024"" data-case=""172"" data-buyer=""1461""><i class=""icon search""></i>詳情</button>",407
187,5544,2363,太陽能,8,太登太陽能股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2024"" data-case=""187"" data-buyer=""5544""><i class=""icon search""></i>詳情</button>",408
187,445,2363,太陽能,15,永佳環球有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2024"" data-case=""187"" data-buyer=""445""><i class=""icon search""></i>詳情</button>",409
187,5542,2363,太陽能,32,泓德能源科技股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2024"" data-case=""187"" data-buyer=""5542""><i class=""icon search""></i>詳情</button>",410
187,4307,2363,太陽能,27,玉山商業銀行股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2024"" data-case=""187"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",411
