case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
231,5324,4182,太陽能,340,上海商業儲蓄銀行股份有限公司,天能綠電股份有限公司<br/>旭孝電力股份有限公司(旭孝矽品精密工業),旭孝矽品精密工業,旭孝電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""231"" data-buyer=""5324""><i class=""icon search""></i>詳情</button>",37
231,4307,4182,太陽能,2129,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>旭孝電力股份有限公司(旭孝矽品精密工業),旭孝矽品精密工業,旭孝電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""231"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",38
316,192,4182,太陽能,14,中強光電股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""316"" data-buyer=""192""><i class=""icon search""></i>詳情</button>",39
316,1503,4182,太陽能,18,中強光電股份有限公司南科分公司第一廠,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""316"" data-buyer=""1503""><i class=""icon search""></i>詳情</button>",40
316,5302,4182,太陽能,5,頤德國際股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""316"" data-buyer=""5302""><i class=""icon search""></i>詳情</button>",41
345,4603,4182,太陽能,162,台灣科思創股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(台中八方夜市屋頂型太陽能光電廠),台中八方夜市屋頂型太陽能光電廠,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""345"" data-buyer=""4603""><i class=""icon search""></i>詳情</button>",42
345,5694,4182,太陽能,10,聖戈班先進材料股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(台中八方夜市屋頂型太陽能光電廠),台中八方夜市屋頂型太陽能光電廠,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""345"" data-buyer=""5694""><i class=""icon search""></i>詳情</button>",43
346,4307,4182,太陽能,11,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(低壓)),台東大豐段掩埋場地面型太陽能光電案(低壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""346"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",44
358,75,4182,太陽能,45,元太科技工業股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第一期)","台中靜宜大學屋頂型太陽能光電廠 第一期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""358"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",45
359,75,4182,太陽能,56,元太科技工業股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第二期)","台中靜宜大學屋頂型太陽能光電廠 第二期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""359"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",46
362,4307,4182,太陽能,105,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""362"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",47
362,5222,4182,太陽能,24,英屬開曼群島商睿能新動力股份有限公司台灣分公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""362"" data-buyer=""5222""><i class=""icon search""></i>詳情</button>",48
231,5324,4182,太陽能,422,上海商業儲蓄銀行股份有限公司,天能綠電股份有限公司<br/>旭孝電力股份有限公司(旭孝矽品精密工業),旭孝矽品精密工業,旭孝電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""231"" data-buyer=""5324""><i class=""icon search""></i>詳情</button>",165
231,4307,4182,太陽能,3135,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>旭孝電力股份有限公司(旭孝矽品精密工業),旭孝矽品精密工業,旭孝電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""231"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",166
316,192,4182,太陽能,23,中強光電股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""316"" data-buyer=""192""><i class=""icon search""></i>詳情</button>",167
316,1503,4182,太陽能,28,中強光電股份有限公司南科分公司第一廠,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""316"" data-buyer=""1503""><i class=""icon search""></i>詳情</button>",168
316,6525,4182,太陽能,30,旺宏電子股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""316"" data-buyer=""6525""><i class=""icon search""></i>詳情</button>",169
316,5302,4182,太陽能,1,頤德國際股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""316"" data-buyer=""5302""><i class=""icon search""></i>詳情</button>",170
345,5694,4182,太陽能,104,聖戈班先進材料股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(台中八方夜市屋頂型太陽能光電廠),台中八方夜市屋頂型太陽能光電廠,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""345"" data-buyer=""5694""><i class=""icon search""></i>詳情</button>",171
345,5222,4182,太陽能,191,英屬開曼群島商睿能新動力股份有限公司台灣分公司,天能綠電股份有限公司<br/>京承能源股份有限公司(台中八方夜市屋頂型太陽能光電廠),台中八方夜市屋頂型太陽能光電廠,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""345"" data-buyer=""5222""><i class=""icon search""></i>詳情</button>",172
346,6589,4182,太陽能,51,三新奧特萊斯股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(低壓)),台東大豐段掩埋場地面型太陽能光電案(低壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""346"" data-buyer=""6589""><i class=""icon search""></i>詳情</button>",173
346,4603,4182,太陽能,16,台灣科思創股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(低壓)),台東大豐段掩埋場地面型太陽能光電案(低壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""346"" data-buyer=""4603""><i class=""icon search""></i>詳情</button>",174
346,4307,4182,太陽能,295,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(低壓)),台東大豐段掩埋場地面型太陽能光電案(低壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""346"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",175
346,4466,4182,太陽能,176,睿能創意股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(低壓)),台東大豐段掩埋場地面型太陽能光電案(低壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""346"" data-buyer=""4466""><i class=""icon search""></i>詳情</button>",176
358,5324,4182,太陽能,117,上海商業儲蓄銀行股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第一期)","台中靜宜大學屋頂型太陽能光電廠 第一期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""358"" data-buyer=""5324""><i class=""icon search""></i>詳情</button>",177
358,75,4182,太陽能,158,元太科技工業股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第一期)","台中靜宜大學屋頂型太陽能光電廠 第一期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""358"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",178
358,5571,4182,太陽能,223,金像電子股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第一期)","台中靜宜大學屋頂型太陽能光電廠 第一期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""358"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",179
359,5324,4182,太陽能,143,上海商業儲蓄銀行股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第二期)","台中靜宜大學屋頂型太陽能光電廠 第二期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""359"" data-buyer=""5324""><i class=""icon search""></i>詳情</button>",180
359,75,4182,太陽能,189,元太科技工業股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第二期)","台中靜宜大學屋頂型太陽能光電廠 第二期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""359"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",181
359,5571,4182,太陽能,272,金像電子股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第二期)","台中靜宜大學屋頂型太陽能光電廠 第二期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""359"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",182
362,6589,4182,太陽能,548,三新奧特萊斯股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""6589""><i class=""icon search""></i>詳情</button>",183
362,192,4182,太陽能,4,中強光電股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""192""><i class=""icon search""></i>詳情</button>",184
362,1503,4182,太陽能,5,中強光電股份有限公司南科分公司第一廠,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""1503""><i class=""icon search""></i>詳情</button>",185
362,4603,4182,太陽能,167,台灣科思創股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""4603""><i class=""icon search""></i>詳情</button>",186
362,4307,4182,太陽能,2741,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",187
362,4466,4182,太陽能,1629,睿能創意股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""4466""><i class=""icon search""></i>詳情</button>",188
362,5222,4182,太陽能,25,英屬開曼群島商睿能新動力股份有限公司台灣分公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""5222""><i class=""icon search""></i>詳情</button>",189
363,192,4182,太陽能,50,中強光電股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台南善化中強光電屋頂型太陽能光電案),台南善化中強光電屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""363"" data-buyer=""192""><i class=""icon search""></i>詳情</button>",190
