case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
234,4307,4310,太陽能,2333,玉山商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義公館滯洪池),嘉義公館滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2022"" data-case=""234"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",19
337,6007,4310,太陽能,166,科德寶遠東股份有限公司,台康日能科技股份有限公司<br/>(高雄典寶溪滯洪池),高雄典寶溪滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2022"" data-case=""337"" data-buyer=""6007""><i class=""icon search""></i>詳情</button>",20
234,4307,4310,太陽能,584,玉山商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義公館滯洪池),嘉義公館滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""234"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",97
234,4821,4310,太陽能,682,緯穎科技服務股份有限公司,台康日能科技股份有限公司<br/>(嘉義公館滯洪池),嘉義公館滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""234"" data-buyer=""4821""><i class=""icon search""></i>詳情</button>",98
337,4393,4310,太陽能,161,台北世界貿易中心國際貿易大樓(股)公司,台康日能科技股份有限公司<br/>(高雄典寶溪滯洪池),高雄典寶溪滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""337"" data-buyer=""4393""><i class=""icon search""></i>詳情</button>",99
337,6007,4310,太陽能,1976,科德寶遠東股份有限公司,台康日能科技股份有限公司<br/>(高雄典寶溪滯洪池),高雄典寶溪滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""337"" data-buyer=""6007""><i class=""icon search""></i>詳情</button>",100
337,5923,4310,太陽能,20,資誠聯合會計師事務所,台康日能科技股份有限公司<br/>(高雄典寶溪滯洪池),高雄典寶溪滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""337"" data-buyer=""5923""><i class=""icon search""></i>詳情</button>",101
360,2162,4310,太陽能,1649,第一商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義溪墘滯洪池),嘉義溪墘滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""360"" data-buyer=""2162""><i class=""icon search""></i>詳情</button>",102
360,4562,4310,太陽能,877,第一商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義溪墘滯洪池),嘉義溪墘滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""360"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",103
360,6454,4310,太陽能,8224,緯創資通股份有限公司,台康日能科技股份有限公司<br/>(嘉義溪墘滯洪池),嘉義溪墘滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""360"" data-buyer=""6454""><i class=""icon search""></i>詳情</button>",104
234,4821,4310,太陽能,343,緯穎科技服務股份有限公司,台康日能科技股份有限公司<br/>(嘉義公館滯洪池),嘉義公館滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2024"" data-case=""234"" data-buyer=""4821""><i class=""icon search""></i>詳情</button>",106
337,4393,4310,太陽能,26,台北世界貿易中心國際貿易大樓(股)公司,台康日能科技股份有限公司<br/>(高雄典寶溪滯洪池),高雄典寶溪滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2024"" data-case=""337"" data-buyer=""4393""><i class=""icon search""></i>詳情</button>",107
337,6007,4310,太陽能,500,科德寶遠東股份有限公司,台康日能科技股份有限公司<br/>(高雄典寶溪滯洪池),高雄典寶溪滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2024"" data-case=""337"" data-buyer=""6007""><i class=""icon search""></i>詳情</button>",108
