case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
574,5021,6146,風力能,116,華東科技股份有限公司,能元超商股份有限公司<br/>台泥綠能股份有限公司(台泥綠能彰濱風力發電廠),台泥綠能彰濱風力發電廠,台泥綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2023"" data-case=""574"" data-buyer=""5021""><i class=""icon search""></i>詳情</button>",466
573,7651,6146,風力能,25,乃興企業股份有限公司,能元超商股份有限公司<br/>彰旺風力發電股份有限公司(彰旺風力發電),彰旺風力發電,彰旺風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""573"" data-buyer=""7651""><i class=""icon search""></i>詳情</button>",484
573,8164,6146,風力能,7,南運體育用品股份有限公司,能元超商股份有限公司<br/>彰旺風力發電股份有限公司(彰旺風力發電),彰旺風力發電,彰旺風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""573"" data-buyer=""8164""><i class=""icon search""></i>詳情</button>",485
573,7750,6146,風力能,123,榮輪科技股份有限公司,能元超商股份有限公司<br/>彰旺風力發電股份有限公司(彰旺風力發電),彰旺風力發電,彰旺風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""573"" data-buyer=""7750""><i class=""icon search""></i>詳情</button>",486
573,7545,6146,風力能,2318,瀚宇彩晶股份有限公司,能元超商股份有限公司<br/>彰旺風力發電股份有限公司(彰旺風力發電),彰旺風力發電,彰旺風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""573"" data-buyer=""7545""><i class=""icon search""></i>詳情</button>",487
573,8146,6146,風力能,40,福人化學股份有限公司,能元超商股份有限公司<br/>彰旺風力發電股份有限公司(彰旺風力發電),彰旺風力發電,彰旺風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""573"" data-buyer=""8146""><i class=""icon search""></i>詳情</button>",488
573,8145,6146,風力能,21,競泰股份有限公司,能元超商股份有限公司<br/>彰旺風力發電股份有限公司(彰旺風力發電),彰旺風力發電,彰旺風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""573"" data-buyer=""8145""><i class=""icon search""></i>詳情</button>",489
573,7434,6146,風力能,2318,華邦電子股份有限公司,能元超商股份有限公司<br/>彰旺風力發電股份有限公司(彰旺風力發電),彰旺風力發電,彰旺風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""573"" data-buyer=""7434""><i class=""icon search""></i>詳情</button>",490
574,7386,6146,風力能,1079,台灣應用材料股份有限公司,能元超商股份有限公司<br/>台泥綠能股份有限公司(台泥綠能彰濱風力發電廠),台泥綠能彰濱風力發電廠,台泥綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""574"" data-buyer=""7386""><i class=""icon search""></i>詳情</button>",491
574,7264,6146,風力能,2622,台灣華可貴股份有限公司,能元超商股份有限公司<br/>台泥綠能股份有限公司(台泥綠能彰濱風力發電廠),台泥綠能彰濱風力發電廠,台泥綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""574"" data-buyer=""7264""><i class=""icon search""></i>詳情</button>",492
574,7545,6146,風力能,1106,瀚宇彩晶股份有限公司,能元超商股份有限公司<br/>台泥綠能股份有限公司(台泥綠能彰濱風力發電廠),台泥綠能彰濱風力發電廠,台泥綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""574"" data-buyer=""7545""><i class=""icon search""></i>詳情</button>",493
574,5021,6146,風力能,366,華東科技股份有限公司,能元超商股份有限公司<br/>台泥綠能股份有限公司(台泥綠能彰濱風力發電廠),台泥綠能彰濱風力發電廠,台泥綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""6146"" data-year=""2024"" data-case=""574"" data-buyer=""5021""><i class=""icon search""></i>詳情</button>",494
