case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
234,4307,4310,太陽能,2333,玉山商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義公館滯洪池),嘉義公館滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2022"" data-case=""234"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",19
231,4307,4182,太陽能,2129,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>旭孝電力股份有限公司(旭孝矽品精密工業),旭孝矽品精密工業,旭孝電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""231"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",38
346,4307,4182,太陽能,11,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(低壓)),台東大豐段掩埋場地面型太陽能光電案(低壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""346"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",44
362,4307,4182,太陽能,105,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""362"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",47
187,4307,2363,太陽能,129,玉山商業銀行股份有限公司,泓德能源科技股份有限公司<br/>(星星電力-TN柳營1號),星星電力-TN柳營1號,泓德能源科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2363"" data-year=""2022"" data-case=""187"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",104
234,4307,4310,太陽能,584,玉山商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義公館滯洪池),嘉義公館滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""234"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",97
231,4307,4182,太陽能,3135,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>旭孝電力股份有限公司(旭孝矽品精密工業),旭孝矽品精密工業,旭孝電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""231"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",166
346,4307,4182,太陽能,295,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(低壓)),台東大豐段掩埋場地面型太陽能光電案(低壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""346"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",175
362,4307,4182,太陽能,2741,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台東大豐段掩埋場地面型太陽能光電案(高壓)),台東大豐段掩埋場地面型太陽能光電案(高壓),辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""362"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",187
363,4307,4182,太陽能,34,玉山商業銀行股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(台南善化中強光電屋頂型太陽能光電案),台南善化中強光電屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""363"" data-buyer=""4307""><i class=""icon search""></i>詳情</button>",192
