case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
220,4341,2542,太陽能,2813,欣銓科技股份有限公司,陽光伏特家電力股份有限公司<br/>成勁電力股份有限公司(成勁電力股份有限公司),成勁電力股份有限公司,成勁電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2022"" data-case=""220"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",134
270,4341,2542,太陽能,2199,欣銓科技股份有限公司,陽光伏特家電力股份有限公司<br/>奇美綠能股份有限公司(奇美綠能園區一期),奇美綠能園區一期,奇美綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2022"" data-case=""270"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",135
461,4341,4182,太陽能,723,欣銓科技股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(高雄下社埤池1600.2kWp水面型太陽光電案場),高雄下社埤池1600.2kWp水面型太陽光電案場,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""461"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",206
463,4341,4182,太陽能,384,欣銓科技股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(雲林縣北港鎮金聯北港一期案場),雲林縣北港鎮金聯北港一期案場,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""463"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",209
464,4341,4182,太陽能,303,欣銓科技股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(雲林縣北港鎮金聯北港二期案場),雲林縣北港鎮金聯北港二期案場,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""464"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",211
565,4341,4182,太陽能,1473,欣銓科技股份有限公司,天能綠電股份有限公司<br/>恩富資本太陽能股份有限公司(台南北門蚵寮漁電共生專案),台南北門蚵寮漁電共生專案,恩富資本太陽能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""565"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",222
689,4341,4182,太陽能,100,欣銓科技股份有限公司,天能綠電股份有限公司<br/>恩富資本太陽能股份有限公司(台南北門三寮灣漁電共生專案),台南北門三寮灣漁電共生專案,恩富資本太陽能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""689"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",229
220,4341,2542,太陽能,2789,欣銓科技股份有限公司,陽光伏特家電力股份有限公司<br/>成勁電力股份有限公司(成勁電力股份有限公司),成勁電力股份有限公司,成勁電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2023"" data-case=""220"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",480
270,4341,2542,太陽能,1890,欣銓科技股份有限公司,陽光伏特家電力股份有限公司<br/>奇美綠能股份有限公司(奇美綠能園區一期),奇美綠能園區一期,奇美綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2023"" data-case=""270"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",487
316,4341,4182,太陽能,324,欣銓科技股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(臺中清水風能訓練中心屋頂型太陽能光電案),臺中清水風能訓練中心屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2024"" data-case=""316"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",171
462,4341,4182,太陽能,145,欣銓科技股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(先進複材屋頂型太陽光電案場),先進複材屋頂型太陽光電案場,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2024"" data-case=""462"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",201
565,4341,4182,太陽能,912,欣銓科技股份有限公司,天能綠電股份有限公司<br/>恩富資本太陽能股份有限公司(台南北門蚵寮漁電共生專案),台南北門蚵寮漁電共生專案,恩富資本太陽能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2024"" data-case=""565"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",239
689,4341,4182,太陽能,1578,欣銓科技股份有限公司,天能綠電股份有限公司<br/>恩富資本太陽能股份有限公司(台南北門三寮灣漁電共生專案),台南北門三寮灣漁電共生專案,恩富資本太陽能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2024"" data-case=""689"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",249
220,4341,2542,太陽能,495,欣銓科技股份有限公司,陽光伏特家電力股份有限公司<br/>成勁電力股份有限公司(成勁電力股份有限公司),成勁電力股份有限公司,成勁電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""220"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",526
270,4341,2542,太陽能,397,欣銓科技股份有限公司,陽光伏特家電力股份有限公司<br/>奇美綠能股份有限公司(奇美綠能園區一期),奇美綠能園區一期,奇美綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""270"" data-buyer=""4341""><i class=""icon search""></i>詳情</button>",533
