case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
7,75,421,太陽能,5,元太科技工業股份有限公司,瓦特先生股份有限公司<br/>得禾能源股份有限公司(國源汽車二期),國源汽車二期,得禾能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""421"" data-year=""2020"" data-case=""7"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",5
8,75,421,太陽能,2,元太科技工業股份有限公司,瓦特先生股份有限公司<br/>得禾能源股份有限公司(台南一期),台南一期,得禾能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""421"" data-year=""2020"" data-case=""8"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",7
7,75,421,太陽能,5,元太科技工業股份有限公司,瓦特先生股份有限公司<br/>得禾能源股份有限公司(國源汽車二期),國源汽車二期,得禾能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""421"" data-year=""2021"" data-case=""7"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",24
8,75,421,太陽能,10,元太科技工業股份有限公司,瓦特先生股份有限公司<br/>得禾能源股份有限公司(台南一期),台南一期,得禾能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""421"" data-year=""2021"" data-case=""8"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",26
358,75,4182,太陽能,45,元太科技工業股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第一期)","台中靜宜大學屋頂型太陽能光電廠 第一期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""358"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",45
359,75,4182,太陽能,56,元太科技工業股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第二期)","台中靜宜大學屋頂型太陽能光電廠 第二期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2022"" data-case=""359"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",46
183,75,1881,風力能,415,元太科技工業股份有限公司,富威電力股份有限公司<br/>彰苑風力發電股份有限公司(彰苑風力發電廠),彰苑風力發電廠,彰苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2022"" data-case=""183"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",60
184,75,1881,風力能,405,元太科技工業股份有限公司,富威電力股份有限公司<br/>北苑風力發電股份有限公司(北苑風力發電廠),北苑風力發電廠,北苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2022"" data-case=""184"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",79
7,75,421,太陽能,17,元太科技工業股份有限公司,瓦特先生股份有限公司<br/>得禾能源股份有限公司(國源汽車二期),國源汽車二期,得禾能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""421"" data-year=""2022"" data-case=""7"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",109
8,75,421,太陽能,10,元太科技工業股份有限公司,瓦特先生股份有限公司<br/>得禾能源股份有限公司(台南一期),台南一期,得禾能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""421"" data-year=""2022"" data-case=""8"" data-buyer=""75""><i class=""icon search""></i>詳情</button>",111
