case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
358,5571,4182,太陽能,223,金像電子股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第一期)","台中靜宜大學屋頂型太陽能光電廠 第一期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""358"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",179
359,5571,4182,太陽能,272,金像電子股份有限公司,"天能綠電股份有限公司<br/>京承能源股份有限公司(台中靜宜大學屋頂型太陽能光電廠 第二期)","台中靜宜大學屋頂型太陽能光電廠 第二期",京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""359"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",182
372,5571,4182,太陽能,19,金像電子股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(台南北門漁電共生_資策會),台南北門漁電共生_資策會,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""372"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",195
407,5571,4182,太陽能,1179,金像電子股份有限公司,天能綠電股份有限公司<br/>環台光電股份有限公司(環台光電股份有限公司),環台光電股份有限公司,環台光電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""407"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",196
414,5571,4182,太陽能,604,金像電子股份有限公司,天能綠電股份有限公司<br/>台康日能科技股份有限公司(台康萬興四放滯洪池),台康萬興四放滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""414"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",199
455,5571,4182,太陽能,17,金像電子股份有限公司,天能綠電股份有限公司<br/>辰宇能源股份有限公司(雲林廖春風豬舍屋頂型太陽能光電案),雲林廖春風豬舍屋頂型太陽能光電案,辰宇能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""455"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",201
456,5571,4182,太陽能,13,金像電子股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(雲林吳棋文豬舍屋頂型太陽能光電案),雲林吳棋文豬舍屋頂型太陽能光電案,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""456"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",203
460,5571,4182,太陽能,104,金像電子股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(高雄三爺埤池999.6kWp水面型太陽光電案場),高雄三爺埤池999.6kWp水面型太陽光電案場,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""460"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",205
462,5571,4182,太陽能,58,金像電子股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(先進複材屋頂型太陽光電案場),先進複材屋頂型太陽光電案場,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""462"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",207
565,5571,4182,太陽能,5410,金像電子股份有限公司,天能綠電股份有限公司<br/>恩富資本太陽能股份有限公司(台南北門蚵寮漁電共生專案),台南北門蚵寮漁電共生專案,恩富資本太陽能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""565"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",224
689,5571,4182,太陽能,20,金像電子股份有限公司,天能綠電股份有限公司<br/>恩富資本太陽能股份有限公司(台南北門三寮灣漁電共生專案),台南北門三寮灣漁電共生專案,恩富資本太陽能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2023"" data-case=""689"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",230
372,5571,4182,太陽能,58,金像電子股份有限公司,天能綠電股份有限公司<br/>京承能源股份有限公司(台南北門漁電共生_資策會),台南北門漁電共生_資策會,京承能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4182"" data-year=""2024"" data-case=""372"" data-buyer=""5571""><i class=""icon search""></i>詳情</button>",191
