case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
214,3522,2082,風力能,2351,台灣大哥大股份有限公司,台汽電綠能股份有限公司<br/>星寶電力股份有限公司(星寶風力發電廠),星寶風力發電廠,星寶電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2082"" data-year=""2022"" data-case=""214"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",28
183,3522,1881,風力能,1717,台灣大哥大股份有限公司,富威電力股份有限公司<br/>彰苑風力發電股份有限公司(彰苑風力發電廠),彰苑風力發電廠,彰苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2022"" data-case=""183"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",63
184,3522,1881,風力能,1671,台灣大哥大股份有限公司,富威電力股份有限公司<br/>北苑風力發電股份有限公司(北苑風力發電廠),北苑風力發電廠,北苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2022"" data-case=""184"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",82
281,3522,2542,太陽能,49,台灣大哥大股份有限公司,陽光伏特家電力股份有限公司<br/>綠點能享股份有限公司(阿里13號),阿里13號,綠點能享股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2022"" data-case=""281"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",138
214,3522,2082,風力能,2011,台灣大哥大股份有限公司,台汽電綠能股份有限公司<br/>星寶電力股份有限公司(星寶風力發電廠),星寶風力發電廠,星寶電力股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2082"" data-year=""2023"" data-case=""214"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",113
183,3522,1881,風力能,2738,台灣大哥大股份有限公司,富威電力股份有限公司<br/>彰苑風力發電股份有限公司(彰苑風力發電廠),彰苑風力發電廠,彰苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2023"" data-case=""183"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",258
184,3522,1881,風力能,3078,台灣大哥大股份有限公司,富威電力股份有限公司<br/>北苑風力發電股份有限公司(北苑風力發電廠),北苑風力發電廠,北苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2023"" data-case=""184"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",281
402,3522,4181,太陽能,3051,台灣大哥大股份有限公司,星星電力股份有限公司<br/>茂泓能源股份有限公司(臺南市北門區第一期太陽光電發電系統工程),臺南市北門區第一期太陽光電發電系統工程,茂泓能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4181"" data-year=""2023"" data-case=""402"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",335
414,3522,4181,太陽能,900,台灣大哥大股份有限公司,星星電力股份有限公司<br/>台康日能科技股份有限公司(台康萬興四放滯洪池),台康萬興四放滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4181"" data-year=""2023"" data-case=""414"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",344
219,3522,2542,太陽能,2209,台灣大哥大股份有限公司,陽光伏特家電力股份有限公司<br/>富迪能源股份有限公司(春源鋼鐵),春源鋼鐵,富迪能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2023"" data-case=""219"" data-buyer=""3522""><i class=""icon search""></i>詳情</button>",478
