case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
3,2133,2090,太陽能,11345,台灣積體電路製造股份有限公司,曄恆能源股份有限公司<br/>(曄恆嘉義鹽地太陽光電廠),曄恆嘉義鹽地太陽光電廠,曄恆能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2090"" data-year=""2020"" data-case=""3"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",4
3,2133,2090,太陽能,33852,台灣積體電路製造股份有限公司,曄恆能源股份有限公司<br/>(曄恆嘉義鹽地太陽光電廠),曄恆嘉義鹽地太陽光電廠,曄恆能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2090"" data-year=""2021"" data-case=""3"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",21
3,2133,2090,太陽能,28824,台灣積體電路製造股份有限公司,曄恆能源股份有限公司<br/>(曄恆嘉義鹽地太陽光電廠),曄恆嘉義鹽地太陽光電廠,曄恆能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2090"" data-year=""2022"" data-case=""3"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",99
3,2133,2090,太陽能,15987,台灣積體電路製造股份有限公司,曄恆能源股份有限公司<br/>(曄恆嘉義鹽地太陽光電廠),曄恆嘉義鹽地太陽光電廠,曄恆能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2090"" data-year=""2023"" data-case=""3"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",369
3,2133,2090,太陽能,16153,台灣積體電路製造股份有限公司,曄恆能源股份有限公司<br/>(曄恆嘉義鹽地太陽光電廠),曄恆嘉義鹽地太陽光電廠,曄恆能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2090"" data-year=""2024"" data-case=""3"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",398
4,2133,2091,太陽能,40314,台灣積體電路製造股份有限公司,台灣艾貴太陽能源股份有限公司<br/>(台灣艾貴義竹發電廠),台灣艾貴義竹發電廠,台灣艾貴太陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2091"" data-year=""2020"" data-case=""4"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",2
4,2133,2091,太陽能,128015,台灣積體電路製造股份有限公司,台灣艾貴太陽能源股份有限公司<br/>(台灣艾貴義竹發電廠),台灣艾貴義竹發電廠,台灣艾貴太陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2091"" data-year=""2021"" data-case=""4"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",7
4,2133,2091,太陽能,105903,台灣積體電路製造股份有限公司,台灣艾貴太陽能源股份有限公司<br/>(台灣艾貴義竹發電廠),台灣艾貴義竹發電廠,台灣艾貴太陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2091"" data-year=""2022"" data-case=""4"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",33
4,2133,2091,太陽能,97310,台灣積體電路製造股份有限公司,台灣艾貴太陽能源股份有限公司<br/>(台灣艾貴義竹發電廠),台灣艾貴義竹發電廠,台灣艾貴太陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2091"" data-year=""2023"" data-case=""4"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",126
4,2133,2091,太陽能,30703,台灣積體電路製造股份有限公司,台灣艾貴太陽能源股份有限公司<br/>(台灣艾貴義竹發電廠),台灣艾貴義竹發電廠,台灣艾貴太陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2091"" data-year=""2024"" data-case=""4"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",134
