case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
183,4562,1881,風力能,630,第一商業銀行股份有限公司,富威電力股份有限公司<br/>彰苑風力發電股份有限公司(彰苑風力發電廠),彰苑風力發電廠,彰苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2022"" data-case=""183"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",72
360,4562,4310,太陽能,877,第一商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義溪墘滯洪池),嘉義溪墘滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2023"" data-case=""360"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",103
183,4562,1881,風力能,1585,第一商業銀行股份有限公司,富威電力股份有限公司<br/>彰苑風力發電股份有限公司(彰苑風力發電廠),彰苑風力發電廠,彰苑風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""1881"" data-year=""2023"" data-case=""183"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",269
276,4562,2542,太陽能,132,第一商業銀行股份有限公司,陽光伏特家電力股份有限公司<br/>奇美綠能股份有限公司(奇美綠能園區二期),奇美綠能園區二期,奇美綠能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2023"" data-case=""276"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",511
360,4562,4310,太陽能,337,第一商業銀行股份有限公司,台康日能科技股份有限公司<br/>(嘉義溪墘滯洪池),嘉義溪墘滯洪池,台康日能科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4310"" data-year=""2024"" data-case=""360"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",111
687,4562,2542,太陽能,214,第一商業銀行股份有限公司,陽光伏特家電力股份有限公司<br/>金良科技股份有限公司(新光台南3、4、5、6廠),新光台南3、4、5、6廠,金良科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""687"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",578
691,4562,2542,太陽能,66,第一商業銀行股份有限公司,陽光伏特家電力股份有限公司<br/>金良科技股份有限公司(新光雲林1、9廠),新光雲林1、9廠,金良科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""691"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",585
696,4562,2542,太陽能,21,第一商業銀行股份有限公司,陽光伏特家電力股份有限公司<br/>金良科技股份有限公司(新光雲林2廠),新光雲林2廠,金良科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""696"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",591
697,4562,2542,太陽能,75,第一商業銀行股份有限公司,陽光伏特家電力股份有限公司<br/>金良科技股份有限公司(新光雲林3、4廠),新光雲林3、4廠,金良科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""697"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",597
698,4562,2542,太陽能,55,第一商業銀行股份有限公司,陽光伏特家電力股份有限公司<br/>金良科技股份有限公司(新光雲林5廠),新光雲林5廠,金良科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""698"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",603
699,4562,2542,太陽能,25,第一商業銀行股份有限公司,陽光伏特家電力股份有限公司<br/>金良科技股份有限公司(新光雲林8廠),新光雲林8廠,金良科技股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""2542"" data-year=""2024"" data-case=""699"" data-buyer=""4562""><i class=""icon search""></i>詳情</button>",609
